objectid,parking_type,spaces,x_utm,y_utm,lat,lon
1458754,A - Horquilla,10,727357.4929999998,4373048.048,39.47700470669053,-0.3567154409709569
1458755,A - Horquilla,10,725636.8729999997,4373093.901000001,39.47787029776275,-0.3766843186884238
1458756,A - Horquilla,18,725761.6289999997,4370853.081,39.45766760170074,-0.37599349520342185
1458757,A - Horquilla,10,728809.5520000001,4372540.334000001,39.472049983711926,-0.3400248052847072
1458758,A - Horquilla,10,725346.3439999996,4374759.625,39.49293987635131,-0.37949570495970975
1458759,A - Horquilla,10,724574.7450000001,4374159.898,39.48774342216964,-0.38866179170061244
1458760,A - Horquilla,20,728504.2189999996,4370257.581,39.45158417988627,-0.34435233828126477
1458761,A - Horquilla,8,726104.8260000004,4370674.078,39.45596632778945,-0.37206910464750237
1458762,A - Horquilla,8,725355.4809999997,4372676.286,39.474185007271885,-0.3800937564907706
1458763,A - Horquilla,8,725669.7199999997,4372219.8719999995,39.46999441423409,-0.3765985103737477
1458764,A - Horquilla,4,729354.4129999997,4366966.976,39.42173977195982,-0.33561083967255345
1458765,B - Estuctura,10,723733.25,4372519.845000001,39.47320007739147,-0.3989874480061275
1458766,A - Horquilla,10,728247.1550000003,4373066.534,39.47693559664559,-0.34637618292211786
1458767,A - Horquilla,10,723962.4670000002,4373030.173,39.47773407461415,-0.39615389902150144
1458768,A - Horquilla,6,724383.284,4372623.164999999,39.47396086652565,-0.39140305040271733
1458769,A - Horquilla,4,726059.9589999998,4371951.696,39.4674781300856,-0.37215733103705173
1458770,A - Horquilla,10,728940.9740000004,4372787.744000001,39.47424194513373,-0.33841361929003627
1458771,A - Horquilla,6,725110.4139999999,4374708.902000001,39.49254509289879,-0.38225373159830617
1458772,A - Horquilla,10,727274.2549999999,4373592.698999999,39.48192910246626,-0.35749658190902917
1458773,A - Horquilla,6,726214.8959999997,4372671.901000001,39.47392007793598,-0.3701138270964333
1458774,A - Horquilla,10,726974.79,4373185.648,39.47834427226695,-0.36111353051087614
1458775,A - Horquilla,2,726254.3420000002,4371251.6219999995,39.461125611162224,-0.370137299858246
1458776,A - Horquilla,4,725026.0429999996,4371793.407,39.466324221420855,-0.38421773799173786
1458777,A - Horquilla,4,725029.3739999998,4371788.339,39.466277732537336,-0.38418076421696373
1458778,A - Horquilla,8,726750.9570000004,4374818.805,39.49310339697086,-0.36315779753911703
1458779,A - Horquilla,4,725831.4029999999,4372276.585000001,39.470462492961566,-0.37470160373767186
1458780,A - Horquilla,4,726443.7829999998,4369482.66,39.44515315906404,-0.3685374234955344
1458781,A - Horquilla,10,728971.841,4372503.4,39.47167438825191,-0.33815273558304976
1458782,A - Horquilla,10,723917.8459999999,4371405.915999999,39.463125249742696,-0.39721733895210015
1458783,A - Horquilla,8,726666.5300000003,4370264.707,39.45213388098987,-0.36568606579408225
1458784,A - Horquilla,8,725919.2410000004,4374972.925000001,39.49470951792338,-0.37276785322227884
1458785,A - Horquilla,6,726408.4029999999,4371541.3379999995,39.463692882247656,-0.36825006354532913
1458786,A - Horquilla,10,729778.9979999997,4372608.274,39.47240324403647,-0.32874278236219895
1458787,A - Horquilla,10,729769.5820000004,4362664.879000001,39.382906328152366,-0.3322693991046977
1458788,A - Horquilla,8,725030.5010000002,4372360.0940000005,39.47142392909067,-0.38397483457654324
1458789,A - Horquilla,10,726874.017,4371452.1620000005,39.46276763558954,-0.36287349463616664
1458790,A - Horquilla,10,726106.1140000001,4374299.116,39.48859539577879,-0.3708254455255785
1458791,A - Horquilla,12,725640.9179999996,4372691.058,39.47424318553846,-0.37677362490323113
1458792,A - Horquilla,2,729355.7709999997,4366967.146,39.421740940901486,-0.33559502159359006
1458793,A - Horquilla,10,727781.8260000004,4371187.2870000005,39.46014381147769,-0.3524222877390809
1458794,A - Horquilla,10,724000.9840000002,4373640.317,39.483216127790435,-0.39550155649119373
1458795,B - Estuctura,6,726149.5729999999,4373695.377,39.48314966086238,-0.3705254157229448
1458796,A - Horquilla,10,724129.1940000001,4371139.025,39.460667890737895,-0.3948526716089955
1458797,A - Horquilla,10,726966.6339999996,4371602.812000001,39.46409923651883,-0.36174677342019923
1458798,A - Horquilla,8,727865.7489999998,4371376.631999999,39.461825900473784,-0.3513831610360368
1458799,A - Horquilla,6,724378.5329999998,4368209.4,39.43423248742241,-0.3929415069700311
1458800,A - Horquilla,10,727193.3130000001,4370413.892000001,39.453337916251485,-0.35951913194098023
1458801,A - Horquilla,6,725792.7869999995,4372954.136,39.476571358343044,-0.374920722838962
1458802,B - Estuctura,10,725973.6050000004,4373072.619999999,39.47759038683363,-0.37278044822037715
1458803,A - Horquilla,10,725689.46,4375249.982000001,39.497263669290895,-0.37534351703869245
1458804,A - Horquilla,8,726024.0829999996,4372389.799000001,39.47143097376628,-0.37242554183538534
1458805,A - Horquilla,10,726014.8329999996,4372346.471000001,39.47104340171515,-0.37254764819171277
1458806,A - Horquilla,8,724415.0029999996,4374756.079,39.49315147193507,-0.3903167055325554
1458807,A - Horquilla,10,723534.7539999997,4372900.5879999995,39.476678847496835,-0.40116523493996636
1458808,A - Horquilla,10,723856.7070000004,4371959.313999999,39.46812246133736,-0.39774167323674864
1458809,A - Horquilla,8,725210.6299999999,4372610.289999999,39.47362888056146,-0.38179837841029657
1458810,A - Horquilla,8,729584.1279999996,4371440.812999999,39.4619471199009,-0.33140759524685154
1458811,A - Horquilla,8,727511.9170000004,4372608.082,39.47300376213354,-0.35507195577328293
1458812,A - Horquilla,10,726557.6789999995,4374996.943,39.49475775884982,-0.36534259422379817
1458813,A - Horquilla,4,728900.0939999996,4372515.851,39.47180554126061,-0.3389816941668645
1458814,A - Horquilla,6,724182.7819999997,4375518.782,39.500077304153066,-0.392757908587506
1458815,A - Horquilla,4,728332.983,4371633.33,39.46401265053767,-0.3458698615578601
1458816,A - Horquilla,8,724475.75,4372522.703,39.473032470445276,-0.3903629284866537
1458817,A - Horquilla,10,724264.7910000002,4369243.252,39.44356814075745,-0.39391480154311775
1458818,A - Horquilla,4,726580.3250000002,4373451.197000001,39.48083845135402,-0.36560493660024584
1458819,A - Horquilla,6,726438.449,4371486.051000001,39.46318733626736,-0.3679199159016427
1458820,A - Horquilla,4,727206.9359999998,4373914.057,39.48483942762347,-0.3581690008510765
1458821,A - Horquilla,4,728400.7359999996,4372146.762,39.46861604923472,-0.34490735730185945
1458822,A - Horquilla,6,725658.4819999998,4372100.784,39.46892542981328,-0.3767693025653995
1458823,A - Horquilla,4,725066.1789999995,4370564.211999999,39.455249463429546,-0.384166121435613
1458824,A - Horquilla,10,727379.2189999996,4370969.649,39.45829125077768,-0.3571713754515083
1458825,A - Horquilla,10,729898.784,4372028.392999999,39.467151862058515,-0.3275514697208741
1458826,A - Horquilla,10,727769.9850000003,4371389.427999999,39.46196641508146,-0.3524908008336262
1458827,A - Horquilla,10,729087.9910000004,4372846.159,39.474728610757936,-0.33668611996325365
1458828,A - Horquilla,10,725761.4359999998,4370853.85,39.45767457420272,-0.3759954761535555
1458829,B - Estuctura,10,726549.2589999996,4370309.455,39.452567516158275,-0.3670324557418636
1458830,A - Horquilla,10,724630.648,4373294.987,39.47994356885881,-0.3883038064149277
1458831,A - Horquilla,10,724970.3590000002,4371565.991,39.464291751241156,-0.38494106524671534
1458832,A - Horquilla,14,729489.0889999997,4366759.604,39.41983739811181,-0.3341190640162906
1458833,A - Horquilla,6,723694.1030000001,4372094.455,39.46938117933799,-0.399584753900683
1458834,A - Horquilla,10,723296.0109999999,4374358.266000001,39.48986187757677,-0.4034499976845742
1458835,A - Horquilla,6,730895.0899999999,4360975.386,39.36739914560298,-0.31979704203778325
1458836,A - Horquilla,4,725751.568,4371414.567,39.46272427182735,-0.3759204156123031
1458837,A - Horquilla,10,723765.375,4374971.355,39.49525849084811,-0.397791507631696
1458838,A - Horquilla,10,727770.983,4372821.187999999,39.47485340534965,-0.3519904420983283
1458839,A - Horquilla,8,727243.932,4373777.9059999995,39.48360416087161,-0.3577856695665563
1458840,A - Horquilla,10,731398.835,4359656.380999999,39.35539216802045,-0.31441065064661344
1458841,A - Horquilla,8,728091.2999999998,4371871.896,39.46622403664849,-0.34859480793313774
1458842,A - Horquilla,10,729008.5149999997,4371146.422,39.459450624587454,-0.33819251359614505
1458843,A - Horquilla,6,727917.693,4373191.42,39.47814700924629,-0.3501600164259494
1458844,A - Horquilla,10,727233.7209999999,4370174.967,39.451176677495376,-0.3591312764494743
1458845,A - Horquilla,6,727216.8700000001,4374355.819,39.48881310428415,-0.357903030260464
1458846,A - Horquilla,62,727120.3399999999,4373032.232999999,39.476924977109874,-0.35947524797044583
1458847,A - Horquilla,10,725619.9160000002,4371166.0600000005,39.46052192390672,-0.3775332077957651
1458848,A - Horquilla,6,724466.4479999999,4374283.839,39.48888730889491,-0.3898780966932736
1458849,A - Horquilla,8,725292.6629999997,4373968.765000001,39.48583528344458,-0.3803866633104593
1458850,A - Horquilla,4,726162.9119999995,4371238.664999999,39.4610330032012,-0.37120337610018733
1458851,A - Horquilla,4,727794.1890000002,4372793.514,39.47459817053095,-0.35173037625195364
1458852,A - Horquilla,6,726128.5070000002,4371306.641000001,39.461653900704654,-0.3715798567292884
1458853,A - Horquilla,10,724505.8550000004,4373905.198999999,39.48546879990459,-0.38954784031687395
1458854,A - Horquilla,8,724539.6050000004,4370351.728,39.45347428456104,-0.39035173361560843
1458855,A - Horquilla,10,728514.3250000002,4371173.6219999995,39.45982673625118,-0.3439214693614627
1458856,A - Horquilla,4,726837.7800000003,4373892.215,39.48474023902826,-0.36246449695188687
1458857,A - Horquilla,10,723241.7089999998,4370507.475,39.45521361697192,-0.4053695471518696
1458858,A - Horquilla,4,727268.0880000005,4374329.033,39.488558473421996,-0.3573171902566746
1458859,A - Horquilla,10,728693.5559999999,4373012.954,39.47633481629874,-0.3412098883807309
1458860,A - Horquilla,6,721843.7989999996,4381096.831,39.550894083526465,-0.4180742205777469
1458861,A - Horquilla,4,726923.4210000001,4372642.398,39.473468001827335,-0.3618950029074358
1458862,A - Horquilla,2,725603.7970000003,4372385.583000001,39.471503286902106,-0.37730807106100483
1458863,A - Horquilla,4,725621.0829999996,4372415.634,39.471769249910515,-0.37709715147092976
1458864,A - Horquilla,2,725587.5539999995,4372371.5649999995,39.47138136579356,-0.3775014542097009
1458865,A - Horquilla,2,725593.1730000004,4372364.892999999,39.471319837333745,-0.37743845265688547
1458866,A - Horquilla,8,726502.2790000001,4372381.348999999,39.47122921097058,-0.36687478681474794
1458867,A - Horquilla,4,727027.79,4374217.631999999,39.48761920403054,-0.3601465454495005
1458868,A - Horquilla,6,724057.352,4368414.761,39.43616457251867,-0.3966008527001148
1458869,A - Horquilla,8,726066.3140000002,4372668.040999999,39.47392437382711,-0.3718407871875543
1458870,A - Horquilla,4,725575.5259999996,4372349.528000001,39.47118615935558,-0.3776485962300112
1458871,A - Horquilla,4,725564.8150000004,4372330.038000001,39.47101353354794,-0.37777958096542835
1458872,A - Horquilla,2,725555.9479999999,4372313.795,39.47086965115685,-0.3778880515832213
1458873,A - Horquilla,4,725547.4309999999,4372297.465,39.47072489383279,-0.37799248637206745
1458874,A - Horquilla,10,726958.5420000004,4371668.524,39.46469284758963,-0.3618183929448188
1458875,A - Horquilla,10,726730.4179999996,4372829.899,39.47520657538037,-0.36407280247080287
1458876,A - Horquilla,4,728061.6349999998,4371728.154999999,39.46493808752456,-0.34898842266177643
1458877,A - Horquilla,10,729488.494,4366774.419,39.41997090524666,-0.33412088557123637
1458878,A - Horquilla,20,725754.5970000001,4371927.407,39.46733963450364,-0.37571174786878864
1458879,A - Horquilla,10,730241.852,4371611.158,39.46330473543725,-0.3237115220517419
1458880,A - Horquilla,8,726016.9380000001,4370070.364,39.450555269470094,-0.37329394108960096
1458881,A - Horquilla,10,724258.7429999998,4374168.447000001,39.48790281190078,-0.3923297913890687
1458882,A - Horquilla,6,723840.6409999998,4374916.377,39.49474403228981,-0.39693554173275236
1458883,A - Horquilla,16,726919.0839999998,4372652.301999999,39.47355829169787,-0.36194200349772826
1458884,A - Horquilla,6,727914.4510000004,4371916.882999999,39.466675800734265,-0.3506331294083136
1458885,A - Horquilla,10,731411.9400000004,4359619.7530000005,39.35505897488712,-0.31427134416113633
1458886,A - Horquilla,8,728370.1629999997,4371089.559,39.459108334117694,-0.34562417340520607
1458887,A - Horquilla,6,723371.7869999995,4370461.773,39.45476850790066,-0.40387445822990936
1458888,A - Horquilla,10,723691.2709999997,4372923.892000001,39.476847944357246,-0.39933949528134993
1458889,A - Horquilla,6,728034.6619999995,4372975.543,39.47617292358888,-0.348875277130374
1458890,A - Horquilla,4,726791.8770000003,4373773.227,39.48368132474177,-0.3630381768753693
1458891,A - Horquilla,10,725686.2769999998,4373915.9629999995,39.48525683715971,-0.37583225016895205
1458892,A - Horquilla,8,726331.6880000001,4374593.812999999,39.4911886629563,-0.36810497770189066
1458893,A - Horquilla,10,724589.7810000004,4373673.3780000005,39.48336022122699,-0.3886510334552113
1458894,A - Horquilla,10,723441.0580000002,4371676.771,39.46568718017979,-0.4026634071686075
1458895,A - Horquilla,10,725312.4239999996,4372063.072000001,39.468676625097956,-0.38080094268679815
1458896,A - Horquilla,10,727247.0460000001,4372470.785,39.47183792255524,-0.3581949006217017
1458897,A - Horquilla,8,726714.6780000003,4371662.947000001,39.46470690042259,-0.3646521666168993
1458898,A - Horquilla,10,723129.3329999996,4372194.421,39.47042759265219,-0.40611038270024924
1458899,A - Horquilla,10,724663.8550000004,4374903.936000001,39.49441739499295,-0.3873758187211237
1458900,A - Horquilla,10,725707.0080000004,4374467.482000001,39.49021569083251,-0.375404686565769
1458901,A - Horquilla,8,726401.8190000001,4371632.141000001,39.464511941500476,-0.3682957143813878
1458902,A - Horquilla,10,723071.8799999999,4373331.321,39.480676139723506,-0.4063973887113864
1458903,A - Horquilla,6,725754.5250000004,4371393.822000001,39.46253676727223,-0.3758930951850649
1458904,A - Horquilla,8,724243.0209999997,4371299.981000001,39.462087067407936,-0.393476818636199
1458905,A - Horquilla,8,723432.25,4374853.489,39.494284154806145,-0.40170126306891396
1458906,A - Horquilla,10,728293.7520000003,4371656.392000001,39.46423063380912,-0.34631753274932003
1458907,A - Horquilla,10,724089.983,4373283.458000001,39.4799807667733,-0.3945876878492375
1458908,A - Horquilla,4,726804.057,4373813.973999999,39.48404487945021,-0.3628828360972049
1458909,A - Horquilla,10,727225.2920000004,4370675.308,39.45568250109357,-0.35905887026669325
1458910,A - Horquilla,12,727394.4840000002,4373484.049000001,39.480919378281094,-0.3561371355589862
1458911,A - Horquilla,6,724111.619,4374623.666999999,39.4920387056369,-0.39388581084510416
1458912,A - Horquilla,10,728464.9440000001,4371076.354,39.45896433537808,-0.3445281501365049
1458913,A - Horquilla,6,726452.2029999997,4370832.300000001,39.457299231614975,-0.3679819942390709
1458914,A - Horquilla,20,729556.551,4366251.691,39.415247752869035,-0.333510486375628
1458915,A - Horquilla,6,729639.477,4371502.853,39.462490772192254,-0.33074354944370987
1458916,A - Horquilla,8,724817.6969999997,4372504.668,39.47278088207635,-0.3863975859059914
1458917,A - Horquilla,20,730105.5779999997,4373329.637,39.478808824846276,-0.3247011911804474
1458918,A - Horquilla,8,727537.4579999996,4372667.8440000005,39.47353492805142,-0.3547549414906778
1458919,B - Estuctura,5,725915.7249999996,4374942.017000001,39.49443223563615,-0.37281917980154616
1458920,A - Horquilla,10,728386.3449999997,4370931.333000001,39.45767985753922,-0.3454904106815966
1458921,A - Horquilla,10,724259.0140000004,4373623.873,39.483000893576126,-0.3925098397436014
1458922,A - Horquilla,10,726851.4859999996,4374447.956,39.489738867187704,-0.3621161607354412
1458923,A - Horquilla,8,725771.6050000004,4370840.66,39.45755318271582,-0.37588185987634876
1458924,A - Horquilla,8,723216.2980000004,4375019.398,39.495833631066084,-0.4041545756746683
1458925,A - Horquilla,8,726652.2070000004,4375098.847999999,39.49565010247367,-0.3642097477259179
1458926,A - Horquilla,10,727035.1349999998,4370705.039000001,39.45600026226771,-0.3612566741013278
1458927,A - Horquilla,5,728208.7010000004,4371741.191,39.46501645400262,-0.3472761718771706
1458928,B - Estuctura,10,729690.9230000004,4373417.934,39.479714348440204,-0.3294868071092872
1458929,A - Horquilla,10,726291.2170000002,4371559.528000001,39.46388742081734,-0.3696047084633188
1458930,A - Horquilla,8,726219.5460000001,4371694.006999999,39.4651167177736,-0.3703913983150543
1458931,A - Horquilla,8,724175.2699999996,4374845.666999999,39.4940203945726,-0.39307167263359216
1458932,A - Horquilla,4,726487.6950000003,4374190.208000001,39.487514726090446,-0.36642979800090836
1458933,A - Horquilla,4,725598.1440000003,4371444.793,39.46303655511637,-0.377691808655201
1458934,A - Horquilla,10,727014.392,4375016.82,39.494816239025475,-0.3600299526501776
